2019-10-31 21:04:24 info: [交割合约] - 获取公共交割合约全量信息成功，共: 27 条 ...
2019-11-01 10:23:04 info: [交割合约] - 获取公共交割合约全量信息成功，共: 27 条 ...
2019-11-01 10:23:13 info: [交割合约] - 公共交割合约全量信息更新数据库成功 ...
2019-11-01 10:23:14 info: [永续合约] - 获取公共合约全量信息成功，共: 9 条 ...
2019-11-01 10:23:15 info: [永续合约] - 公共合约全量信息更新数据库成功 ...
2019-11-01 10:23:15 info: 获取合约candle数据需请求 2970 次 ...
2019-11-01 11:00:33 error: 获取 BCH-USD-191108/3600 K线失败: 从2019-08-18T02:23:15.798Z至2019-08-26T10:23:15.798Z
2019-11-01 11:00:33 error: 获取 BCH-USD-191108/3600 K线失败: 从2019-08-26T10:23:15.798Z至2019-09-03T18:23:15.798Z
2019-11-01 11:00:33 error: 获取 BSV-USD-191227/21600 K线失败: 从2019-01-05T02:23:15.799Z至2019-02-24T02:23:15.799Z
2019-11-01 11:00:33 error: 获取 BSV-USD-191227/86400 K线失败: 从2016-07-19T02:23:15.800Z至2017-02-04T02:23:15.800Z
2019-11-01 11:00:33 error: 获取 BCH-USD-191108/3600 K线失败: 从2019-09-03T18:23:15.798Z至2019-09-12T02:23:15.798Z
2019-11-01 11:00:44 error: 获取 BCH-USD-191108/3600 K线失败: 从2019-09-12T02:23:15.797Z至2019-09-20T10:23:15.797Z
2019-11-01 11:00:44 error: 获取 EOS-USD-191101/1800 K线失败: 从2019-10-27T22:23:15.797Z至2019-11-01T02:23:15.797Z
2019-11-01 11:00:44 error: 获取 EOS-USD-191101/1800 K线失败: 从2019-10-23T18:23:15.797Z至2019-10-27T22:23:15.797Z
2019-11-01 11:00:44 error: 获取 EOS-USD-191101/1800 K线失败: 从2019-10-19T14:23:15.797Z至2019-10-23T18:23:15.797Z
2019-11-01 11:00:44 error: 获取 EOS-USD-191101/1800 K线失败: 从2019-10-15T10:23:15.797Z至2019-10-19T14:23:15.797Z
2019-11-01 11:00:44 error: 获取 EOS-USD-191101/1800 K线失败: 从2019-10-11T06:23:15.797Z至2019-10-15T10:23:15.797Z
2019-11-01 11:00:51 info: 获取 EOS-USD-191101/3600 K线成功: 从2019-10-23T18:23:15.797Z至2019-11-01T02:23:15.797Z, 共 200 条
2019-11-01 11:00:51 info: 获取 EOS-USD-191101/3600 K线成功: 从2019-09-28T18:23:15.797Z至2019-10-07T02:23:15.797Z, 共 200 条
2019-11-01 11:00:51 info: 获取 EOS-USD-191101/3600 K线成功: 从2019-10-07T02:23:15.797Z至2019-10-15T10:23:15.797Z, 共 200 条
2019-11-01 11:00:51 info: 获取 EOS-USD-191101/3600 K线成功: 从2019-10-15T10:23:15.797Z至2019-10-23T18:23:15.797Z, 共 200 条
2019-11-01 11:00:51 info: 获取 EOS-USD-191101/14400 K线成功: 从2019-06-20T18:23:15.798Z至2019-07-24T02:23:15.798Z, 共 200 条
2019-11-01 11:00:51 info: 获取 EOS-USD-191101/14400 K线成功: 从2019-08-26T10:23:15.798Z至2019-09-28T18:23:15.798Z, 共 200 条
2019-11-01 11:00:51 info: 获取 EOS-USD-191101/14400 K线成功: 从2019-09-28T18:23:15.798Z至2019-11-01T02:23:15.798Z, 共 200 条
2019-11-01 11:00:51 info: 获取 EOS-USD-191101/3600 K线成功: 从2019-09-20T10:23:15.797Z至2019-09-28T18:23:15.797Z, 共 200 条
2019-11-01 11:00:51 info: 获取 EOS-USD-191101/14400 K线成功: 从2019-07-24T02:23:15.798Z至2019-08-26T10:23:15.798Z, 共 200 条
2019-11-01 11:00:51 info: 获取 EOS-USD-191101/1800 K线成功: 从2019-09-20T10:23:15.797Z至2019-09-24T14:23:15.797Z, 共 0 条
2019-11-01 11:00:51 info: 获取 EOS-USD-191101/1800 K线成功: 从2019-09-28T18:23:15.797Z至2019-10-02T22:23:15.797Z, 共 38 条
2019-11-01 11:00:51 info: 获取 EOS-USD-191101/1800 K线成功: 从2019-10-07T02:23:15.797Z至2019-10-11T06:23:15.797Z, 共 200 条
2019-11-01 11:00:52 info: 获取 EOS-USD-191101/14400 K线成功: 从2019-05-18T10:23:15.798Z至2019-06-20T18:23:15.798Z, 共 200 条
2019-11-01 11:00:52 info: 获取 EOS-USD-191101/1800 K线成功: 从2019-09-24T14:23:15.797Z至2019-09-28T18:23:15.797Z, 共 0 条
2019-11-01 11:00:52 info: 获取 EOS-USD-191101/7200 K线成功: 从2019-10-15T10:23:15.798Z至2019-11-01T02:23:15.798Z, 共 200 条
2019-11-01 11:00:52 info: 获取 EOS-USD-191101/1800 K线成功: 从2019-10-02T22:23:15.797Z至2019-10-07T02:23:15.797Z, 共 200 条
2019-11-01 11:00:52 info: 获取 EOS-USD-191101/7200 K线成功: 从2019-09-12T02:23:15.798Z至2019-09-28T18:23:15.798Z, 共 200 条
2019-11-01 11:00:52 info: 获取 EOS-USD-191101/7200 K线成功: 从2019-09-28T18:23:15.798Z至2019-10-15T10:23:15.798Z, 共 200 条
2019-11-01 11:01:02 info: 获取 EOS-USD-191101/7200 K线成功: 从2019-08-26T10:23:15.798Z至2019-09-12T02:23:15.798Z, 共 200 条
2019-11-01 11:01:02 info: 获取 EOS-USD-191101/21600 K线成功: 从2019-07-24T02:23:15.799Z至2019-09-12T02:23:15.799Z, 共 200 条
2019-11-01 11:01:18 error: 获取 EOS-USD-191101/7200 K线失败: 从2019-08-09T18:23:15.798Z至2019-08-26T10:23:15.798Z
2019-11-01 11:01:34 error: 获取 EOS-USD-191101/21600 K线失败: 从2019-06-04T02:23:15.799Z至2019-07-24T02:23:15.799Z
2019-11-01 11:01:34 error: 获取 EOS-USD-191101/21600 K线失败: 从2019-09-12T02:23:15.799Z至2019-11-01T02:23:15.799Z
2019-11-01 11:01:34 error: 获取 EOS-USD-191101/21600 K线失败: 从2019-04-15T02:23:15.799Z至2019-06-04T02:23:15.799Z
2019-11-01 11:01:34 error: 获取 EOS-USD-191101/21600 K线失败: 从2019-02-24T02:23:15.799Z至2019-04-15T02:23:15.799Z
2019-11-01 11:01:41 info: 获取 EOS-USD-191101/86400 K线成功: 从2017-08-23T02:23:15.799Z至2018-03-11T02:23:15.799Z, 共 52 条
2019-11-01 11:01:41 info: 获取 EOS-USD-191101/86400 K线成功: 从2018-09-27T02:23:15.799Z至2019-04-15T02:23:15.799Z, 共 200 条
2019-11-01 11:01:41 info: 获取 EOS-USD-191101/86400 K线成功: 从2018-03-11T02:23:15.799Z至2018-09-27T02:23:15.799Z, 共 200 条
2019-11-01 11:01:41 info: 获取 EOS-USD-191101/86400 K线成功: 从2019-04-15T02:23:15.799Z至2019-11-01T02:23:15.799Z, 共 200 条
2019-11-01 11:01:41 info: 获取 EOS-USD-191101/86400 K线成功: 从2017-02-04T02:23:15.799Z至2017-08-23T02:23:15.800Z, 共 0 条
2019-11-01 11:01:41 info: 获取 EOS-USD-191101/43200 K线成功: 从2019-04-15T02:23:15.799Z至2019-07-24T02:23:15.799Z, 共 200 条
2019-11-01 11:01:41 info: 获取 EOS-USD-191101/43200 K线成功: 从2019-07-24T02:23:15.799Z至2019-11-01T02:23:15.799Z, 共 200 条
2019-11-01 11:01:41 info: 获取 EOS-USD-191101/7200 K线成功: 从2019-05-18T10:23:15.798Z至2019-06-04T02:23:15.798Z, 共 0 条
2019-11-01 11:01:42 info: 获取 EOS-USD-191101/43200 K线成功: 从2018-09-27T02:23:15.799Z至2019-01-05T02:23:15.799Z, 共 0 条
2019-11-01 11:01:42 info: 获取 EOS-USD-191101/43200 K线成功: 从2018-06-19T02:23:15.799Z至2018-09-27T02:23:15.799Z, 共 0 条
2019-11-01 11:01:42 info: 获取 EOS-USD-191101/43200 K线成功: 从2019-01-05T02:23:15.799Z至2019-04-15T02:23:15.799Z, 共 74 条
2019-11-01 11:01:42 info: 获取 EOS-USD-191101/21600 K线成功: 从2018-08-08T02:23:15.799Z至2018-09-27T02:23:15.799Z, 共 0 条
2019-11-01 11:01:42 info: 获取 EOS-USD-191101/21600 K线成功: 从2018-06-19T02:23:15.799Z至2018-08-08T02:23:15.799Z, 共 0 条
2019-11-01 11:01:42 info: 获取 EOS-USD-191101/21600 K线成功: 从2018-09-27T02:23:15.799Z至2018-11-16T02:23:15.799Z, 共 0 条
2019-11-01 11:01:42 info: 获取 EOS-USD-191108/60 K线成功: 从2019-10-31T23:03:15.788Z至2019-11-01T02:23:15.794Z, 共 200 条
2019-11-01 11:01:42 info: 获取 EOS-USD-191108/60 K线成功: 从2019-10-31T19:43:15.794Z至2019-10-31T23:03:15.794Z, 共 200 条
2019-11-01 11:01:42 info: 获取 EOS-USD-191101/21600 K线成功: 从2018-11-16T02:23:15.799Z至2019-01-05T02:23:15.799Z, 共 0 条
2019-11-01 11:01:49 info: 获取 EOS-USD-191108/60 K线成功: 从2019-10-31T09:43:15.795Z至2019-10-31T13:03:15.795Z, 共 200 条
2019-11-01 11:01:49 info: 获取 EOS-USD-191108/60 K线成功: 从2019-10-31T16:23:15.795Z至2019-10-31T19:43:15.795Z, 共 200 条
2019-11-01 11:01:49 info: 获取 EOS-USD-191108/60 K线成功: 从2019-10-31T13:03:15.795Z至2019-10-31T16:23:15.795Z, 共 200 条
2019-11-01 11:02:21 error: 获取 EOS-USD-191108/300 K线失败: 从2019-10-30T17:03:15.796Z至2019-10-31T09:43:15.796Z
2019-11-01 11:02:24 error: 获取 EOS-USD-191108/180 K线失败: 从2019-10-31T16:23:15.795Z至2019-11-01T02:23:15.795Z
2019-11-01 11:02:24 error: 获取 EOS-USD-191108/180 K线失败: 从2019-10-31T06:23:15.795Z至2019-10-31T16:23:15.795Z
2019-11-01 11:02:24 error: 获取 EOS-USD-191108/180 K线失败: 从2019-10-30T20:23:15.795Z至2019-10-31T06:23:15.795Z
2019-11-01 11:02:24 error: 获取 EOS-USD-191108/180 K线失败: 从2019-10-30T10:23:15.795Z至2019-10-30T20:23:15.795Z
2019-11-01 11:02:24 error: 获取 EOS-USD-191108/180 K线失败: 从2019-10-30T00:23:15.795Z至2019-10-30T10:23:15.795Z
2019-11-01 11:02:24 error: 获取 EOS-USD-191101/86400 K线失败: 从2014-05-11T02:23:15.800Z至2014-11-27T02:23:15.800Z
2019-11-01 11:02:24 error: 获取 EOS-USD-191101/7200 K线失败: 从2019-06-04T02:23:15.798Z至2019-06-20T18:23:15.798Z
2019-11-01 11:02:24 error: 获取 EOS-USD-191101/43200 K线失败: 从2017-02-04T02:23:15.799Z至2017-05-15T02:23:15.799Z
2019-11-01 11:02:24 error: 获取 EOS-USD-191101/43200 K线失败: 从2017-05-15T02:23:15.799Z至2017-08-23T02:23:15.799Z
2019-11-01 11:02:26 info: 获取 EOS-USD-191108/300 K线成功: 从2019-10-30T00:23:15.796Z至2019-10-30T17:03:15.796Z, 共 200 条
2019-11-01 11:02:26 info: 获取 BCH-USD-191227/300 K线成功: 从2019-10-27T22:23:15.796Z至2019-10-28T15:03:15.796Z, 共 200 条
2019-11-01 11:02:26 info: 获取 EOS-USD-191108/1800 K线成功: 从2019-10-23T18:23:15.797Z至2019-10-27T22:23:15.797Z, 共 200 条
2019-11-01 11:02:26 info: 获取 EOS-USD-191108/1800 K线成功: 从2019-10-15T10:23:15.797Z至2019-10-19T14:23:15.797Z, 共 200 条
2019-11-01 11:02:26 info: 获取 EOS-USD-191108/1800 K线成功: 从2019-10-27T22:23:15.797Z至2019-11-01T02:23:15.797Z, 共 200 条
2019-11-01 11:02:26 info: 获取 EOS-USD-191108/1800 K线成功: 从2019-10-19T14:23:15.797Z至2019-10-23T18:23:15.797Z, 共 200 条
2019-11-01 11:02:26 info: 获取 EOS-USD-191101/21600 K线成功: 从2019-01-05T02:23:15.799Z至2019-02-24T02:23:15.799Z, 共 0 条
2019-11-01 11:02:26 info: 获取 EOS-USD-191108/300 K线成功: 从2019-10-28T15:03:15.796Z至2019-10-29T07:43:15.796Z, 共 200 条
2019-11-01 11:02:26 info: 获取 EOS-USD-191108/300 K线成功: 从2019-10-31T09:43:15.796Z至2019-11-01T02:23:15.796Z, 共 200 条
2019-11-01 11:02:26 info: 获取 EOS-USD-191108/300 K线成功: 从2019-10-29T07:43:15.796Z至2019-10-30T00:23:15.796Z, 共 200 条
2019-11-01 11:02:26 info: 获取 EOS-USD-191108/900 K线成功: 从2019-10-27T22:23:15.796Z至2019-10-30T00:23:15.796Z, 共 200 条
2019-11-01 11:02:26 info: 获取 EOS-USD-191108/900 K线成功: 从2019-10-25T20:23:15.796Z至2019-10-27T22:23:15.796Z, 共 200 条
2019-11-01 11:02:26 info: 获取 EOS-USD-191108/900 K线成功: 从2019-10-23T18:23:15.796Z至2019-10-25T20:23:15.797Z, 共 200 条
2019-11-01 11:02:26 info: 获取 EOS-USD-191108/900 K线成功: 从2019-10-30T00:23:15.796Z至2019-11-01T02:23:15.796Z, 共 200 条
2019-11-01 11:02:26 info: 获取 EOS-USD-191108/900 K线成功: 从2019-10-21T16:23:15.797Z至2019-10-23T18:23:15.797Z, 共 200 条
2019-11-01 11:02:26 info: 获取 EOS-USD-191108/1800 K线成功: 从2019-10-11T06:23:15.797Z至2019-10-15T10:23:15.797Z, 共 200 条
2019-11-01 11:02:27 info: 获取 BCH-USD-191227/300 K线成功: 从2019-10-25T03:43:15.796Z至2019-10-25T20:23:15.796Z, 共 0 条
2019-11-01 11:02:27 info: 获取 BCH-USD-191227/1800 K线成功: 从2019-09-24T14:23:15.797Z至2019-09-28T18:23:15.797Z, 共 0 条
2019-11-01 11:02:27 info: 获取 BCH-USD-191227/300 K线成功: 从2019-10-25T20:23:15.796Z至2019-10-26T13:03:15.796Z, 共 0 条
2019-11-01 11:02:27 info: 获取 BCH-USD-191227/14400 K线成功: 从2019-02-07T10:23:15.798Z至2019-03-12T18:23:15.798Z, 共 0 条
2019-11-01 11:02:27 info: 获取 BCH-USD-191227/14400 K线成功: 从2019-01-05T02:23:15.798Z至2019-02-07T10:23:15.798Z, 共 0 条
2019-11-01 11:02:27 info: 获取 BCH-USD-191227/1800 K线成功: 从2019-09-20T10:23:15.797Z至2019-09-24T14:23:15.797Z, 共 0 条
2019-11-01 11:02:27 info: 获取 BCH-USD-191227/1800 K线成功: 从2019-10-07T02:23:15.797Z至2019-10-11T06:23:15.797Z, 共 200 条
2019-11-01 11:02:27 info: 获取 EOS-USD-191108/3600 K线成功: 从2019-10-23T18:23:15.797Z至2019-11-01T02:23:15.797Z, 共 200 条
2019-11-01 11:02:27 info: 获取 EOS-USD-191108/3600 K线成功: 从2019-09-28T18:23:15.797Z至2019-10-07T02:23:15.797Z, 共 200 条
2019-11-01 11:02:27 info: 获取 EOS-USD-191108/3600 K线成功: 从2019-10-15T10:23:15.797Z至2019-10-23T18:23:15.797Z, 共 200 条
2019-11-01 11:02:27 info: 获取 EOS-USD-191108/180 K线成功: 从2019-10-29T14:23:15.795Z至2019-10-30T00:23:15.796Z, 共 200 条
2019-11-01 11:02:27 info: 获取 BCH-USD-191227/1800 K线成功: 从2019-10-02T22:23:15.797Z至2019-10-07T02:23:15.797Z, 共 200 条
2019-11-01 11:02:27 info: 获取 BCH-USD-191227/300 K线成功: 从2019-10-27T05:43:15.796Z至2019-10-27T22:23:15.796Z, 共 200 条
2019-11-01 11:02:27 info: 获取 EOS-USD-191108/3600 K线成功: 从2019-09-20T10:23:15.797Z至2019-09-28T18:23:15.797Z, 共 200 条
2019-11-01 11:02:27 info: 获取 BCH-USD-191227/300 K线成功: 从2019-10-26T13:03:15.796Z至2019-10-27T05:43:15.796Z, 共 32 条
2019-11-01 11:02:43 error: 获取 BCH-USD-191227/1800 K线失败: 从2019-09-28T18:23:15.797Z至2019-10-02T22:23:15.797Z
2019-11-01 11:03:04 error: 获取 EOS-USD-191101/86400 K线失败: 从2014-11-27T02:23:15.800Z至2015-06-15T02:23:15.800Z
2019-11-01 11:03:04 error: 获取 EOS-USD-191108/180 K线失败: 从2019-10-29T04:23:15.796Z至2019-10-29T14:23:15.796Z
2019-11-01 11:03:04 error: 获取 EOS-USD-191108/180 K线失败: 从2019-10-28T18:23:15.796Z至2019-10-29T04:23:15.796Z
2019-11-01 11:03:04 error: 获取 EOS-USD-191108/180 K线失败: 从2019-10-28T08:23:15.796Z至2019-10-28T18:23:15.796Z
2019-11-01 11:03:04 error: 获取 EOS-USD-191101/7200 K线失败: 从2019-06-20T18:23:15.798Z至2019-07-07T10:23:15.798Z
2019-11-01 11:03:04 error: 获取 EOS-USD-191101/43200 K线失败: 从2017-12-01T02:23:15.799Z至2018-03-11T02:23:15.799Z
2019-11-01 11:03:04 error: 获取 EOS-USD-191101/43200 K线失败: 从2017-08-23T02:23:15.799Z至2017-12-01T02:23:15.799Z
2019-11-01 11:03:04 error: 获取 EOS-USD-191108/3600 K线失败: 从2019-10-07T02:23:15.797Z至2019-10-15T10:23:15.797Z
2019-11-01 11:03:04 error: 获取 EOS-USD-191108/180 K线失败: 从2019-10-27T22:23:15.796Z至2019-10-28T08:23:15.796Z
2019-11-01 11:03:18 error: 获取 BCH-USD-191227/14400 K线失败: 从2018-12-02T18:23:15.798Z至2019-01-05T02:23:15.798Z
2019-11-01 11:03:18 error: 获取 EOS-USD-191108/300 K线失败: 从2019-10-25T03:43:15.796Z至2019-10-25T20:23:15.796Z
2019-11-01 11:03:18 error: 获取 BCH-USD-191227/14400 K线失败: 从2019-03-12T18:23:15.798Z至2019-04-15T02:23:15.798Z
2019-11-01 11:03:18 error: 获取 EOS-USD-191108/7200 K线失败: 从2019-10-15T10:23:15.798Z至2019-11-01T02:23:15.798Z
2019-11-01 11:03:18 error: 获取 EOS-USD-191108/7200 K线失败: 从2019-09-28T18:23:15.798Z至2019-10-15T10:23:15.798Z
2019-11-01 11:03:18 error: 获取 EOS-USD-191108/7200 K线失败: 从2019-09-12T02:23:15.798Z至2019-09-28T18:23:15.798Z
2019-11-01 11:03:18 error: 获取 EOS-USD-191108/7200 K线失败: 从2019-08-26T10:23:15.798Z至2019-09-12T02:23:15.798Z
2019-11-01 11:03:18 error: 获取 EOS-USD-191108/7200 K线失败: 从2019-08-09T18:23:15.798Z至2019-08-26T10:23:15.798Z
2019-11-01 11:03:33 error: 获取 BCH-USD-191227/7200 K线失败: 从2019-05-18T10:23:15.798Z至2019-06-04T02:23:15.798Z
2019-11-01 11:03:33 error: 获取 BCH-USD-191227/7200 K线失败: 从2019-06-04T02:23:15.798Z至2019-06-20T18:23:15.798Z
2019-11-01 11:03:33 error: 获取 BCH-USD-191227/14400 K线失败: 从2019-04-15T02:23:15.798Z至2019-05-18T10:23:15.798Z
2019-11-01 11:03:54 error: 获取 EOS-USD-191108/14400 K线失败: 从2019-09-28T18:23:15.798Z至2019-11-01T02:23:15.798Z
2019-11-01 11:03:54 error: 获取 EOS-USD-191108/14400 K线失败: 从2019-08-26T10:23:15.798Z至2019-09-28T18:23:15.798Z
2019-11-01 11:03:54 error: 获取 EOS-USD-191108/14400 K线失败: 从2019-07-24T02:23:15.798Z至2019-08-26T10:23:15.798Z
2019-11-01 11:03:54 error: 获取 EOS-USD-191108/14400 K线失败: 从2019-06-20T18:23:15.798Z至2019-07-24T02:23:15.798Z
2019-11-01 11:03:54 error: 获取 EOS-USD-191108/14400 K线失败: 从2019-05-18T10:23:15.798Z至2019-06-20T18:23:15.798Z
2019-11-01 11:03:54 error: 获取 BCH-USD-191227/7200 K线失败: 从2019-06-20T18:23:15.798Z至2019-07-07T10:23:15.798Z
2019-11-01 11:03:54 error: 获取 BCH-USD-191227/7200 K线失败: 从2019-07-07T10:23:15.798Z至2019-07-24T02:23:15.798Z
2019-11-01 11:04:04 error: 获取 BCH-USD-191227/7200 K线失败: 从2019-07-24T02:23:15.798Z至2019-08-09T18:23:15.798Z
2019-11-01 11:04:04 error: 获取 EOS-USD-191101/86400 K线失败: 从2015-06-15T02:23:15.800Z至2016-01-01T02:23:15.800Z
2019-11-01 11:04:04 error: 获取 EOS-USD-191101/7200 K线失败: 从2019-07-07T10:23:15.798Z至2019-07-24T02:23:15.798Z
2019-11-01 11:04:04 error: 获取 EOS-USD-191101/43200 K线失败: 从2018-03-11T02:23:15.799Z至2018-06-19T02:23:15.799Z
2019-11-01 11:04:04 error: 获取 EOS-USD-191108/3600 K线失败: 从2019-08-09T18:23:15.798Z至2019-08-18T02:23:15.798Z
2019-11-01 11:04:04 error: 获取 EOS-USD-191108/21600 K线失败: 从2019-09-12T02:23:15.799Z至2019-11-01T02:23:15.799Z
2019-11-01 11:04:04 error: 获取 EOS-USD-191108/21600 K线失败: 从2019-07-24T02:23:15.799Z至2019-09-12T02:23:15.799Z
2019-11-01 11:04:04 error: 获取 EOS-USD-191108/21600 K线失败: 从2019-06-04T02:23:15.799Z至2019-07-24T02:23:15.799Z
2019-11-01 11:04:04 error: 获取 EOS-USD-191108/21600 K线失败: 从2019-04-15T02:23:15.799Z至2019-06-04T02:23:15.799Z
2019-11-01 11:04:04 error: 获取 EOS-USD-191108/21600 K线失败: 从2019-02-24T02:23:15.799Z至2019-04-15T02:23:15.799Z
2019-11-01 11:04:05 error: 获取 EOS-USD-191108/7200 K线失败: 从2019-07-24T02:23:15.798Z至2019-08-09T18:23:15.798Z
2019-11-01 11:04:05 error: 获取 EOS-USD-191108/43200 K线失败: 从2019-07-24T02:23:15.799Z至2019-11-01T02:23:15.799Z
2019-11-01 11:04:05 error: 获取 EOS-USD-191108/7200 K线失败: 从2019-06-20T18:23:15.798Z至2019-07-07T10:23:15.798Z
2019-11-01 11:04:05 error: 获取 EOS-USD-191108/7200 K线失败: 从2019-06-04T02:23:15.798Z至2019-06-20T18:23:15.798Z
2019-11-01 11:04:05 error: 获取 EOS-USD-191108/43200 K线失败: 从2018-06-19T02:23:15.799Z至2018-09-27T02:23:15.799Z
2019-11-01 11:04:05 error: 获取 EOS-USD-191108/43200 K线失败: 从2019-04-15T02:23:15.799Z至2019-07-24T02:23:15.799Z
2019-11-01 11:04:05 error: 获取 EOS-USD-191108/7200 K线失败: 从2019-05-18T10:23:15.798Z至2019-06-04T02:23:15.798Z
2019-11-01 11:04:05 error: 获取 EOS-USD-191108/43200 K线失败: 从2018-09-27T02:23:15.799Z至2019-01-05T02:23:15.799Z
2019-11-01 11:04:05 error: 获取 EOS-USD-191108/43200 K线失败: 从2019-01-05T02:23:15.799Z至2019-04-15T02:23:15.799Z
2019-11-01 11:04:05 error: 获取 EOS-USD-191108/7200 K线失败: 从2019-07-07T10:23:15.798Z至2019-07-24T02:23:15.798Z
2019-11-01 11:04:05 error: 获取 EOS-USD-191108/300 K线失败: 从2019-10-25T20:23:15.796Z至2019-10-26T13:03:15.796Z
2019-11-01 11:04:06 info: 获取 BSV-USD-191101/180 K线成功: 从2019-10-27T22:23:15.796Z至2019-10-28T08:23:15.796Z, 共 0 条
2019-11-01 11:04:06 info: 获取 EOS-USD-191227/60 K线成功: 从2019-10-31T16:23:15.795Z至2019-10-31T19:43:15.795Z, 共 200 条
2019-11-01 11:04:06 info: 获取 EOS-USD-191227/180 K线成功: 从2019-10-30T20:23:15.795Z至2019-10-31T06:23:15.795Z, 共 200 条
2019-11-01 11:04:06 info: 获取 EOS-USD-191227/180 K线成功: 从2019-10-30T10:23:15.795Z至2019-10-30T20:23:15.795Z, 共 200 条
2019-11-01 11:04:06 info: 获取 EOS-USD-191227/180 K线成功: 从2019-10-31T16:23:15.795Z至2019-11-01T02:23:15.795Z, 共 200 条
2019-11-01 11:04:06 info: 获取 EOS-USD-191227/180 K线成功: 从2019-10-31T06:23:15.795Z至2019-10-31T16:23:15.795Z, 共 200 条
2019-11-01 11:04:06 info: 获取 EOS-USD-191227/180 K线成功: 从2019-10-30T00:23:15.795Z至2019-10-30T10:23:15.795Z, 共 200 条
2019-11-01 11:04:06 info: 获取 EOS-USD-191108/86400 K线成功: 从2017-02-04T02:23:15.799Z至2017-08-23T02:23:15.800Z, 共 0 条
2019-11-01 11:04:06 info: 获取 EOS-USD-191108/21600 K线成功: 从2018-06-19T02:23:15.799Z至2018-08-08T02:23:15.799Z, 共 0 条
2019-11-01 11:04:06 info: 获取 EOS-USD-191108/86400 K线成功: 从2017-08-23T02:23:15.799Z至2018-03-11T02:23:15.799Z, 共 52 条
2019-11-01 11:04:06 info: 获取 EOS-USD-191108/86400 K线成功: 从2018-09-27T02:23:15.799Z至2019-04-15T02:23:15.799Z, 共 200 条
2019-11-01 11:04:07 info: 获取 EOS-USD-191108/21600 K线成功: 从2018-09-27T02:23:15.799Z至2018-11-16T02:23:15.799Z, 共 0 条
2019-11-01 11:04:07 info: 获取 EOS-USD-191101/86400 K线成功: 从2016-01-01T02:23:15.800Z至2016-07-19T02:23:15.800Z, 共 0 条
2019-11-01 11:04:07 info: 获取 EOS-USD-191108/43200 K线成功: 从2017-02-04T02:23:15.799Z至2017-05-15T02:23:15.799Z, 共 0 条
2019-11-01 11:04:07 info: 获取 EOS-USD-191108/21600 K线成功: 从2018-08-08T02:23:15.799Z至2018-09-27T02:23:15.799Z, 共 0 条
2019-11-01 11:04:07 info: 获取 EOS-USD-191108/86400 K线成功: 从2018-03-11T02:23:15.799Z至2018-09-27T02:23:15.799Z, 共 200 条
2019-11-01 11:04:07 info: 获取 EOS-USD-191108/21600 K线成功: 从2018-11-16T02:23:15.799Z至2019-01-05T02:23:15.799Z, 共 0 条
2019-11-01 11:04:08 info: 获取 EOS-USD-191101/7200 K线成功: 从2019-07-24T02:23:15.798Z至2019-08-09T18:23:15.798Z, 共 200 条
2019-11-01 11:04:09 info: 获取 EOS-USD-191108/21600 K线成功: 从2019-01-05T02:23:15.799Z至2019-02-24T02:23:15.799Z, 共 0 条
2019-11-01 11:04:09 info: 获取 EOS-USD-191108/43200 K线成功: 从2017-12-01T02:23:15.799Z至2018-03-11T02:23:15.799Z, 共 0 条
2019-11-01 11:04:09 info: 获取 EOS-USD-191108/43200 K线成功: 从2017-08-23T02:23:15.799Z至2017-12-01T02:23:15.799Z, 共 0 条
2019-11-01 11:04:09 info: 获取 BSV-USD-191101/180 K线成功: 从2019-10-28T08:23:15.796Z至2019-10-28T18:23:15.796Z, 共 0 条
2019-11-01 11:04:20 error: 获取 EOS-USD-191108/86400 K线失败: 从2019-04-15T02:23:15.799Z至2019-11-01T02:23:15.799Z
2019-11-01 11:04:21 error: 获取 EOS-USD-191227/60 K线失败: 从2019-10-31T09:43:15.795Z至2019-10-31T13:03:15.795Z
2019-11-01 11:04:21 error: 获取 EOS-USD-191108/14400 K线失败: 从2019-03-12T18:23:15.798Z至2019-04-15T02:23:15.798Z
2019-11-01 11:04:21 error: 获取 EOS-USD-191227/60 K线失败: 从2019-10-31T13:03:15.795Z至2019-10-31T16:23:15.795Z
2019-11-01 11:04:21 error: 获取 EOS-USD-191108/14400 K线失败: 从2019-04-15T02:23:15.798Z至2019-05-18T10:23:15.798Z
2019-11-01 11:04:21 error: 获取 EOS-USD-191227/60 K线失败: 从2019-10-31T19:43:15.794Z至2019-10-31T23:03:15.794Z
2019-11-01 11:04:21 error: 获取 EOS-USD-191108/14400 K线失败: 从2019-02-07T10:23:15.798Z至2019-03-12T18:23:15.798Z
